Entity,Year,emissions_including_land-use_change,emissions_from_land-use_change,Annual_emissions,continent
argentina,1944,31721036.0,17769228.0,13951808.0,South America
argentina,1945,24943192.0,11277206.0,13665986.0,South America
argentina,1946,19336332.0,5633913.0,13702418.0,South America
argentina,1947,15218421.0,703488.0,14514933.0,South America
argentina,1950,42129788.0,12208595.0,29921192.0,South America
argentina,1951,57511868.0,22548952.0,34962916.0,South America
argentina,1952,66189570.0,30094446.0,36095124.0,South America
argentina,1953,70501210.0,35366468.0,35134740.0,South America
argentina,1954,75928080.0,39177724.0,36750356.0,South America
argentina,1955,81920550.0,42360564.0,39559988.0,South America
argentina,1956,89442420.0,45145680.0,44296736.0,South America
argentina,1957,94596590.0,46988820.0,47607776.0,South America
argentina,1958,93047224.0,48854710.0,44192510.0,South America
argentina,1959,100198160.0,51249360.0,48948800.0,South America
argentina,1960,82467950.0,33703450.0,48764500.0,South America
argentina,1961,116776210.0,65649500.0,51126708.0,South America
argentina,1962,122813150.0,69173020.0,53640124.0,South America
argentina,1963,120928060.0,70895400.0,50032660.0,South America
argentina,1964,133434520.0,77764480.0,55670040.0,South America
argentina,1965,190766990.0,131962140.0,58804852.0,South America
argentina,1966,193372720.0,130300050.0,63072668.0,South America
argentina,1967,254536430.0,189060450.0,65475984.0,South America
argentina,1968,334710270.0,265701060.0,69009220.0,South America
argentina,1969,250585600.0,173336740.0,77248870.0,South America
argentina,1970,200059330.0,117411336.0,82648000.0,South America
argentina,1971,177463140.0,88616010.0,88847130.0,South America
argentina,1972,161935710.0,71869064.0,90066640.0,South America
argentina,1973,154262050.0,60286136.0,93975900.0,South America
argentina,1974,148535500.0,53055124.0,95480376.0,South America
argentina,1975,141739040.0,46893556.0,94845480.0,South America
argentina,1976,141129660.0,41430496.0,99699160.0,South America
argentina,1977,138750720.0,38044852.0,100705870.0,South America
argentina,1978,136697070.0,34141484.0,102555590.0,South America
argentina,1979,142084340.0,31468190.0,110616140.0,South America
argentina,1980,138504540.0,29848412.0,108656130.0,South America
argentina,1981,200451260.0,98482710.0,101968540.0,South America
argentina,1982,164846800.0,61495660.0,103351140.0,South America
argentina,1983,152521780.0,47379736.0,105142040.0,South America
argentina,1984,145394780.0,38943080.0,106451700.0,South America
argentina,1985,134611650.0,34080440.0,100531220.0,South America
argentina,1986,129190136.0,25040070.0,104150060.0,South America
argentina,1987,128504190.0,13626966.0,114877224.0,South America
argentina,1988,141811900.0,20407162.0,121404740.0,South America
argentina,1989,141469090.0,24448662.0,117020424.0,South America
argentina,1990,139200600.0,27121514.0,112079090.0,South America
argentina,1991,189517520.0,72011780.0,117505740.0,South America
argentina,1992,166665060.0,45434480.0,121230584.0,South America
argentina,1993,153576450.0,35798964.0,117777490.0,South America
argentina,1994,154442140.0,35972710.0,118469420.0,South America
argentina,1995,164033660.0,38793880.0,125239784.0,South America
argentina,1996,170990800.0,39855964.0,131134840.0,South America
argentina,1997,180669180.0,44145450.0,136523740.0,South America
argentina,1998,190348060.0,51343080.0,139005000.0,South America
argentina,1999,195429180.0,47755624.0,147673550.0,South America
argentina,2000,189894340.0,47129116.0,142765220.0,South America
argentina,2001,179750160.0,45327892.0,134422270.0,South America
argentina,2002,226897820.0,102443210.0,124454620.0,South America
argentina,2003,359488400.0,225494580.0,133993820.0,South America
argentina,2004,450881200.0,294168800.0,156712420.0,South America
argentina,2005,487442270.0,326253100.0,161189180.0,South America
argentina,2006,505851330.0,331641400.0,174209920.0,South America
argentina,2007,353365000.0,179882910.0,173482060.0,South America
argentina,2008,293438400.0,106194950.0,187243460.0,South America
argentina,2009,545054300.0,366943330.0,178110960.0,South America
argentina,2010,468132580.0,282278240.0,185854340.0,South America
argentina,2011,453068100.0,263391980.0,189676100.0,South America
argentina,2012,369777660.0,178485570.0,191292110.0,South America
argentina,2013,310405470.0,120867736.0,189537740.0,South America
argentina,2014,286602200.0,98205680.0,188396530.0,South America
argentina,2015,285343400.0,93599560.0,191743840.0,South America
argentina,2016,268806430.0,78885990.0,189920450.0,South America
argentina,2017,253212800.0,66313930.0,186898880.0,South America
argentina,2018,234329860.0,53730544.0,180599310.0,South America
argentina,2019,224380350.0,45868736.0,178511620.0,South America
argentina,2020,205745250.0,38865660.0,166879580.0,South America
argentina,2021,220729500.0,30985384.0,189744130.0,South America
argentina,2022,218890020.0,26025576.0,192864430.0,South America
armenia,1850,644968.44,644717.44,250.99998,Asia
armenia,1855,651926.06,651166.06,760.0,Asia
armenia,1858,658939.25,657871.25,1068.0,Asia
armenia,1859,661384.8,660252.8,1132.0,Asia
armenia,1860,662884.6,661388.6,1496.0,Asia
armenia,1861,664572.06,662671.06,1901.0,Asia
armenia,1862,665668.44,663953.44,1715.0,Asia
armenia,1863,666994.2,665199.2,1795.0,Asia
armenia,1864,668495.56,666481.56,2014.0,Asia
armenia,1865,669615.7,667690.7,1925.0,Asia
armenia,1866,674981.8,668899.8,6082.0,Asia
armenia,1867,677087.94,670108.94,6979.0,Asia
armenia,1868,677051.8,671244.8,5807.0,Asia
armenia,1869,680221.0,672344.0,7876.9995,Asia
armenia,1870,673307.5,664759.5,8548.0,Asia
armenia,1871,674468.56,662927.56,11541.0,Asia
armenia,1872,674006.06,662158.06,11848.0,Asia
armenia,1873,672948.3,661828.3,11120.0,Asia
armenia,1874,675216.44,661718.44,13498.0,Asia
armenia,1875,677217.75,661681.75,15536.0,Asia
armenia,1876,681153.94,661864.94,19289.0,Asia
armenia,1877,681953.0,662268.0,19685.0,Asia
armenia,1878,688433.7,662707.7,25726.0,Asia
armenia,1879,689617.6,663220.6,26397.0,Asia
armenia,1880,711958.0,680991.0,30967.0,Asia
armenia,1881,719800.2,687183.2,32616.998,Asia
armenia,1882,725532.94,691176.94,34356.0,Asia
armenia,1883,733614.2,694511.2,39103.0,Asia
armenia,1884,737033.5,697332.5,39701.0,Asia
armenia,1885,743141.25,699897.25,43244.0,Asia
armenia,1886,746667.5,702315.5,44352.0,Asia
armenia,1887,751372.6,704440.6,46932.0,Asia
armenia,1888,755335.56,706382.56,48953.0,Asia
armenia,1889,761045.94,708177.94,52868.0,Asia
armenia,1890,746542.25,686670.25,59872.0,Asia
armenia,1891,744457.2,678536.2,65921.0,Asia
armenia,1892,743478.7,673699.7,69779.0,Asia
armenia,1893,751641.5,669852.5,81789.0,Asia
armenia,1894,749965.8,666664.8,83301.0,Asia
armenia,1895,759924.94,664209.94,95715.0,Asia
armenia,1896,759412.9,661974.9,97438.0,Asia
armenia,1897,772947.44,660289.44,112658.0,Asia
armenia,1898,785101.56,658750.56,126351.0,Asia
armenia,1899,804118.44,657541.44,146577.0,Asia
armenia,1900,806987.56,640943.56,166044.0,Asia
armenia,1901,805329.3,634861.3,170468.0,Asia
armenia,1902,795549.1,630904.1,164645.0,Asia
armenia,1903,788514.0,627460.0,161054.0,Asia
armenia,1904,803678.2,624492.2,179186.0,Asia
armenia,1905,781800.06,621854.06,159946.0,Asia
armenia,1906,802092.7,619655.7,182437.0,Asia
armenia,1907,822169.7,617823.7,204346.0,Asia
armenia,1908,822031.4,616431.4,205600.0,Asia
armenia,1909,832293.9,615258.9,217035.0,Asia
armenia,1910,827262.1,614416.1,212846.0,Asia
armenia,1911,833332.44,612657.44,220675.0,Asia
armenia,1912,860838.06,610862.06,249976.0,Asia
armenia,1913,880619.7,609066.7,271553.0,Asia
armenia,1914,852537.56,607454.56,245083.0,Asia
armenia,1915,830429.0,605476.0,224953.0,Asia
armenia,1916,842965.3,603204.3,239761.0,Asia
armenia,1917,821224.25,600566.25,220658.0,Asia
armenia,1918,686734.2,598734.2,88000.0,Asia
armenia,1919,671371.06,596206.06,75165.0,Asia
armenia,1920,654890.94,586349.94,68541.0,Asia
armenia,1921,653244.0,578912.0,74332.0,Asia
armenia,1922,663701.56,573049.56,90652.0,Asia
armenia,1923,667802.5,567663.5,100139.0,Asia
armenia,1924,682316.25,563010.25,119306.0,Asia
armenia,1925,671897.4,554143.4,117754.0,Asia
armenia,1926,718417.6,547804.6,170613.0,Asia
armenia,1927,754866.3,542748.3,212118.0,Asia
armenia,1928,771152.56,538241.56,232911.0,Asia
armenia,1929,781969.8,531096.8,250873.0,Asia
armenia,1930,1788490.4,1445924.4,342566.0,Asia
armenia,1931,2250678.5,1838778.4,411900.0,Asia
armenia,1932,2579624.5,2116216.5,463408.0,Asia
armenia,1933,2866690.8,2348037.8,518652.97,Asia
armenia,1934,3170954.2,2544208.2,626746.0,Asia
armenia,1935,3428085.0,2719714.0,708371.0,Asia
armenia,1936,3686911.2,2876020.2,810891.0,Asia
armenia,1937,3845788.8,3015691.8,830097.0,Asia
armenia,1938,4017125.8,3140890.8,876235.0,Asia
armenia,1939,4140363.0,3253339.0,887024.0,Asia
armenia,1940,3384802.0,2321254.0,1063548.0,Asia
armenia,1941,2886522.8,1952215.8,934307.0,Asia
armenia,1942,2216006.2,1703430.2,512575.97,Asia
armenia,1943,2034336.1,1499382.1,534954.0,Asia
armenia,1944,2099109.0,1323326.9,775782.0,Asia
armenia,1945,1987070.4,1169292.4,817778.0,Asia
armenia,1946,1949952.2,1033431.25,916521.0,Asia
armenia,1947,2015472.8,913068.8,1102404.0,Asia
armenia,1948,1976907.0,806080.0,1170827.0,Asia
armenia,1949,2041030.0,710706.06,1330324.0,Asia
armenia,1950,2869540.5,1389132.4,1480408.0,Asia
armenia,1951,3575572.0,1972844.1,1602728.0,Asia
armenia,1952,4266352.5,2550400.5,1715952.0,Asia
armenia,1953,4831028.0,3016204.8,1814823.0,Asia
armenia,1954,5380825.0,3400558.2,1980267.0,Asia
armenia,1955,6060808.5,3815616.5,2245192.0,Asia
armenia,1956,6654672.5,4190553.5,2464119.0,Asia
armenia,1957,7235730.5,4538413.5,2697317.0,Asia
armenia,1958,7712890.5,4832266.5,2880624.0,Asia
armenia,1959,8137910.0,5109338.0,3028572.0,Asia
armenia,1960,6830137.5,3676274.5,3153863.0,Asia
armenia,1961,7612137.5,4355983.5,3256154.0,Asia
armenia,1962,6832136.0,3409535.0,3422601.0,Asia
armenia,1963,6685961.5,3010635.5,3675326.0,Asia
armenia,1964,6346784.0,2433885.2,3912899.0,Asia
armenia,1965,6273929.0,2121163.0,4152766.2,Asia
armenia,1966,6252300.0,1865012.8,4387287.0,Asia
armenia,1967,6246092.0,1653380.0,4592712.0,Asia
armenia,1968,6350724.0,1623665.0,4727059.0,Asia
armenia,1969,6323933.0,1396973.2,4926960.0,Asia
armenia,1970,7080734.5,1899930.6,5180804.0,Asia
armenia,1971,6933042.0,1425186.0,5507856.0,Asia
armenia,1972,7046905.5,1244880.6,5802025.0,Asia
armenia,1973,7304984.5,1249387.4,6055597.0,Asia
armenia,1974,7491534.0,1196112.8,6295421.0,Asia
armenia,1975,7676716.0,1051861.1,6624855.0,Asia
armenia,1976,7882345.0,1000565.06,6881780.0,Asia
armenia,1977,7966312.0,847593.1,7118719.0,Asia
armenia,1978,8172543.5,804394.56,7368149.0,Asia
armenia,1979,8197998.5,769073.6,7428925.0,Asia
armenia,1980,8966940.0,1247189.0,7719751.0,Asia
armenia,1981,8513442.0,927908.0,7585534.0,Asia
armenia,1982,8547518.0,817584.94,7729933.0,Asia
armenia,1983,8596253.0,750607.06,7845646.0,Asia
armenia,1984,8650092.0,730198.56,7919893.0,Asia
armenia,1985,9234990.0,700630.06,8534360.0,Asia
armenia,1986,8751240.0,687073.25,8064167.0,Asia
armenia,1987,8752890.0,563340.0,8189549.5,Asia
armenia,1988,9727461.0,437225.1,9290236.0,Asia
armenia,1989,9813702.0,351231.03,9462471.0,Asia
armenia,1990,9334867.0,387321.44,8947546.0,Asia
armenia,1991,7844869.0,537069.1,7307800.0,Asia
armenia,1992,6798569.0,1074871.0,5723698.0,Asia
armenia,1993,4164946.0,1654699.0,2510247.0,Asia
armenia,1994,5308566.0,2623863.8,2684702.0,Asia
armenia,1995,7128370.0,3765676.0,3362694.0,Asia
armenia,1996,5094570.5,2594258.5,2500312.0,Asia
armenia,1997,5532648.5,2279887.5,3252761.0,Asia
armenia,1998,5032829.5,1613735.5,3419094.0,Asia
armenia,1999,4561167.0,1520963.0,3040204.0,Asia
armenia,2000,4989360.0,1497953.1,3491407.0,Asia
armenia,2001,6293268.5,2760567.5,3532701.0,Asia
armenia,2002,6321448.0,3244655.2,3076793.0,Asia
armenia,2003,6613049.0,3157488.8,3455560.0,Asia
armenia,2004,8422594.0,4731396.5,3691197.0,Asia
armenia,2005,12242447.0,7866278.0,4376169.0,Asia
armenia,2006,8472184.0,4070594.2,4401590.0,Asia
armenia,2007,8177091.0,3076880.8,5100210.0,Asia
armenia,2008,8156371.0,2581581.2,5574790.0,Asia
armenia,2009,6627318.0,2263985.8,4363332.0,Asia
armenia,2010,6134947.0,1882196.9,4252750.0,Asia
armenia,2011,6585435.0,1616556.8,4968878.0,Asia
armenia,2012,7243347.0,1495095.2,5748252.0,Asia
armenia,2013,6757900.5,1222896.6,5535004.0,Asia
armenia,2014,6629556.5,1025443.7,5604113.0,Asia
armenia,2015,6483628.0,1014305.06,5469323.0,Asia
armenia,2016,6173826.5,970813.44,5203013.0,Asia
armenia,2017,6249979.5,709826.7,5540153.0,Asia
armenia,2018,6433057.5,607271.4,5825786.0,Asia
armenia,2019,6793149.5,509039.5,6284110.0,Asia
armenia,2020,7244601.0,445579.03,6799022.0,Asia
armenia,2021,7454982.0,390838.88,7064143.0,Asia
armenia,2022,6778593.5,370833.44,6407760.0,Asia
australia,1850,8958853.0,8846801.0,112052.0,Australia
australia,1851,10045052.0,9938673.0,106379.0,Australia
australia,1852,10959263.0,10853208.0,106055.0,Australia
australia,1853,11491155.0,11338834.0,152321.0,Australia
australia,1854,12093944.0,11910418.0,183526.0,Australia
australia,1855,12572958.0,12357280.0,215678.0,Australia
australia,1856,12318052.0,12019166.0,298886.0,Australia
australia,1857,13040124.0,12709024.0,331100.0,Australia
australia,1858,13302616.0,12962133.0,340483.0,Australia
australia,1859,13844918.0,13359970.0,484948.0,Australia
australia,1860,15449741.0,14849972.0,599769.0,Australia
australia,1861,16374582.0,15814007.0,560575.0,Australia
australia,1862,17217560.0,16429925.0,787635.0,Australia
australia,1863,17474970.0,16754520.0,720450.0,Australia
australia,1864,18387146.0,17483986.0,903160.0,Australia
australia,1865,18546236.0,17572728.0,973508.0,Australia
australia,1866,19176244.0,17896184.0,1280060.0,Australia
australia,1867,19409298.0,18169446.0,1239852.0,Australia
australia,1868,19889412.0,18357152.0,1532259.0,Australia
australia,1869,19899000.0,18434316.0,1464684.0,Australia
australia,1870,25695260.0,24292870.0,1402391.0,Australia
australia,1871,28978728.0,27537818.0,1440910.0,Australia
australia,1872,30829530.0,29192920.0,1636610.0,Australia
australia,1873,32262128.0,30331580.0,1930549.0,Australia
australia,1874,33496576.0,31370948.0,2125629.0,Australia
australia,1875,34505492.0,32362756.0,2142736.0,Australia
australia,1876,35366640.0,33208480.0,2158161.0,Australia
australia,1877,36082068.0,33709972.0,2372097.0,Australia
australia,1878,36885668.0,34324024.0,2561644.0,Australia
australia,1879,37393170.0,34815292.0,2577875.0,Australia
australia,1880,33446436.0,31028952.0,2417483.0,Australia
australia,1881,32470480.0,29565366.0,2905113.0,Australia
australia,1882,32415004.0,28965240.0,3449765.0,Australia
australia,1883,32824584.0,28677834.0,4146751.0,Australia
australia,1884,32905724.0,28373796.0,4531928.0,Australia
australia,1885,33065178.0,28193856.0,4871322.0,Australia
australia,1886,33107468.0,28278166.0,4829301.0,Australia
australia,1887,33164060.0,28141242.0,5022818.0,Australia
australia,1888,33873890.0,28264646.0,5609240.0,Australia
australia,1889,34540410.0,28290110.0,6250296.0,Australia
australia,1890,43209836.0,37758984.0,5450851.0,Australia
australia,1891,48948896.0,42064220.0,6884677.0,Australia
australia,1892,51358200.0,44898656.0,6459545.0,Australia
australia,1893,52756390.0,46983292.0,5773102.0,Australia
australia,1894,55120944.0,48599224.0,6521718.0,Australia
australia,1895,56660016.0,49909212.0,6750805.0,Australia
australia,1896,58255532.0,51088324.0,7167209.0,Australia
australia,1897,59882716.0,51976000.0,7906717.0,Australia
australia,1898,61097996.0,52584080.0,8513916.0,Australia
australia,1899,62092404.0,53395800.0,8696603.0,Australia
australia,1900,57678360.0,47510760.0,10167600.0,Australia
australia,1901,56670500.0,45231492.0,11439008.0,Australia
australia,1902,55550490.0,44155450.0,11395040.0,Australia
australia,1903,54522410.0,43298000.0,11224408.0,Australia
australia,1904,54331776.0,42787788.0,11543990.0,Australia
australia,1905,54496760.0,42444330.0,12052433.0,Australia
australia,1906,56527070.0,42169012.0,14358062.0,Australia
australia,1907,57459092.0,41972108.0,15486985.0,Australia
australia,1908,58646936.0,41854864.0,16792072.0,Australia
australia,1909,56294256.0,41714130.0,14580129.0,Australia
australia,1910,52493370.0,34786348.0,17707020.0,Australia
australia,1911,50783024.0,31256228.0,19526794.0,Australia
australia,1912,50052010.0,28840846.0,21211162.0,Australia
australia,1913,49478776.0,26677474.0,22801300.0,Australia
australia,1914,50066070.0,25143614.0,24922456.0,Australia
australia,1915,46457830.0,24188410.0,22269420.0,Australia
australia,1916,42536170.0,22682542.0,19853626.0,Australia
australia,1917,43189210.0,21854734.0,21334476.0,Australia
australia,1918,44433910.0,21069282.0,23364628.0,Australia
australia,1919,42572600.0,20387266.0,22185334.0,Australia
australia,1920,69290770.0,42984656.0,26306108.0,Australia
australia,1921,76627670.0,52842356.0,23785314.0,Australia
australia,1922,85008670.0,60087030.0,24921644.0,Australia
australia,1923,90568690.0,64884308.0,25684384.0,Australia
australia,1924,96939784.0,68749140.0,28190650.0,Australia
australia,1925,101424720.0,71792780.0,29631932.0,Australia
australia,1926,103647500.0,74060280.0,29587222.0,Australia
australia,1927,107628340.0,76359230.0,31269102.0,Australia
australia,1928,107782960.0,78764380.0,29018580.0,Australia
australia,1929,108035050.0,81128984.0,26906062.0,Australia
australia,1930,81718110.0,55818620.0,25899494.0,Australia
australia,1931,65870404.0,43319030.0,22551372.0,Australia
australia,1932,58464160.0,35413256.0,23050902.0,Australia
australia,1933,53995150.0,29213620.0,24781530.0,Australia
australia,1934,49891172.0,23682448.0,26208724.0,Australia
australia,1935,48300624.0,19342696.0,28957930.0,Australia
australia,1936,47265920.0,15752232.0,31513688.0,Australia
australia,1937,46366944.0,12611158.0,33755788.0,Australia
australia,1938,43924976.0,10228239.0,33696736.0,Australia
australia,1939,45424810.0,7441144.0,37983664.0,Australia
australia,1940,43779370.0,8432879.0,35346490.0,Australia
australia,1941,48457310.0,9122590.0,39334720.0,Australia
australia,1942,51347304.0,9320190.0,42027110.0,Australia
australia,1943,50324504.0,9130798.0,41193708.0,Australia
australia,1944,49840536.0,8813569.0,41026970.0,Australia
australia,1945,47692656.0,8533053.0,39159604.0,Australia
australia,1946,50476660.0,7736499.5,42740160.0,Australia
australia,1947,52114404.0,7337709.5,44776696.0,Australia
australia,1948,53982576.0,6969880.5,47012696.0,Australia
australia,1949,54707156.0,6642868.5,48064290.0,Australia
australia,1950,180243120.0,124504950.0,55738172.0,Australia
australia,1951,242346240.0,181224420.0,61121816.0,Australia
australia,1952,282891620.0,220444980.0,62446628.0,Australia
australia,1953,318058900.0,255023060.0,63035868.0,Australia
australia,1954,348276260.0,280333660.0,67942590.0,Australia
australia,1955,373360200.0,301391970.0,71968220.0,Australia
australia,1956,396330600.0,320848200.0,75482410.0,Australia
australia,1957,421198400.0,345719100.0,75479290.0,Australia
australia,1958,430222050.0,352285730.0,77936310.0,Australia
australia,1959,448333250.0,365261470.0,83071790.0,Australia
australia,1960,428113920.0,340669660.0,87444264.0,Australia
australia,1961,418613250.0,331603700.0,87009520.0,Australia
australia,1962,319414560.0,228505950.0,90908610.0,Australia
australia,1963,353779070.0,257783280.0,95995810.0,Australia
australia,1964,383394370.0,279849600.0,103544750.0,Australia
australia,1965,429377900.0,315773000.0,113604900.0,Australia
australia,1966,373011460.0,257275230.0,115736220.0,Australia
